population,group_level,family,scenario_id,condition,endpoint,endpoint_kind,N,mean,median,sd,q1,q3,min,max,numerator,denominator,proportion,ci_low,ci_high,availability_note
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,realized_min_separation_m,continuous,30,2.1000685158741059,2.0957333627663148,0.1519686435202717,1.9528551963561314,2.2461681314107889,1.9305132908808049,2.2674839631186119,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,hard_risk_event_count,count,30,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,predicted_min_separation_m,continuous,30,2.1241933022732886,2.1241933022732886,0.12631641849849667,2,2.2483866045465772,2,2.2483866045465772,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,predicted_hard_conflict_count,count,30,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,controller_near_limit_fraction,continuous,30,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,any_realized_hard_risk,binary,30,,,,,,,,0,30,0,0,0.11351339317396873,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,mission_success,binary,30,,,,,,,,30,30,1,0.88648660682603142,1.0000000000000002,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F0,failsafe_seen,binary,30,,,,,,,,0,30,0,0,0.11351339317396873,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,j_hard_pair_s,continuous,28,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,realized_min_separation_m,continuous,28,2.0914447665092943,1.9594550934623045,0.15421555468013287,1.9513646227240102,2.2453123742026784,1.9365990528525929,2.3290640005746237,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,hard_risk_event_count,count,28,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,predicted_min_separation_m,continuous,28,2.1153223521109106,2,0.12614922263633729,2,2.2483866045465772,2,2.2483866045465772,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,predicted_hard_conflict_count,count,28,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,controller_near_limit_fraction,continuous,28,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,any_realized_hard_risk,binary,28,,,,,,,,0,28,0,0,0.12064330476584559,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,mission_success,binary,28,,,,,,,,28,28,1,0.8793566952341545,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,A,ALL,P1_F1,failsafe_seen,binary,28,,,,,,,,0,28,0,0,0.12064330476584559,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,j_hard_pair_s,continuous,30,1.5976994117101033,1.1726846694946289,0.79274436729658371,0.95766347646713257,2.3847371339797974,0.025281667709350586,2.711939811706543,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,realized_min_separation_m,continuous,30,1.4008832436816667,1.3978796264087032,0.027372458005672597,1.3891023757574072,1.4048034971585546,1.3356696744399985,1.4965379848779337,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,hard_risk_event_count,count,30,2.3666666666666667,1.5,1.7317189652806377,1,3,1,7,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,predicted_min_separation_m,continuous,30,2.1999999999999997,2.1999999999999997,0.20341905108624317,1.9999999999999998,2.3999999999999999,1.9999999999999998,2.3999999999999999,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,predicted_hard_conflict_count,count,30,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,controller_near_limit_fraction,continuous,30,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,any_realized_hard_risk,binary,30,,,,,,,,30,30,1,0.88648660682603142,1.0000000000000002,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,mission_success,binary,30,,,,,,,,30,30,1,0.88648660682603142,1.0000000000000002,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F0,failsafe_seen,binary,30,,,,,,,,0,30,0,0,0.11351339317396873,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,j_hard_pair_s,continuous,29,0.32117981746278962,0.26500964164733887,0.30862488470313199,0,0.62047529220581055,0,0.67184257507324219,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,realized_min_separation_m,continuous,29,1.4653823560519805,1.493002000796529,0.055693899831222866,1.4120015069910952,1.5123503486695655,1.3932013916808972,1.5547252860742,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,hard_risk_event_count,count,29,0.82758620689655171,1,1.0024600283175304,0,1,0,5,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,predicted_min_separation_m,continuous,29,2.1931034482758616,1.9999999999999998,0.20341905108624317,1.9999999999999998,2.3999999999999999,1.9999999999999998,2.3999999999999999,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,predicted_hard_conflict_count,count,29,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,controller_near_limit_fraction,continuous,29,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,any_realized_hard_risk,binary,29,,,,,,,,18,29,0.62068965517241381,0.44002544205988525,0.77311977899190154,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,mission_success,binary,29,,,,,,,,29,29,1,0.88303020150025935,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P0_F1,failsafe_seen,binary,29,,,,,,,,0,29,0,0,0.11696979849974071,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,j_hard_pair_s,continuous,27,1.4731023841434054,1.0903923511505127,0.89569106200915849,0.90980827808380127,2.4151978492736816,0,2.6636765003204346,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,realized_min_separation_m,continuous,27,1.4270593695886717,1.3974476119354657,0.1127213008043311,1.3932000949594594,1.4088297494760789,1.3738282601150877,1.9648501508071821,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,hard_risk_event_count,count,27,1.3703703703703705,1,0.92603987902781892,1,2,0,3,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,predicted_min_separation_m,continuous,27,2.1925925925925922,1.9999999999999998,0.20367003088692631,1.9999999999999998,2.3999999999999999,1.9999999999999998,2.3999999999999999,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,predicted_hard_conflict_count,count,27,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,controller_near_limit_fraction,continuous,27,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,any_realized_hard_risk,binary,27,,,,,,,,24,27,0.88888888888888884,0.71942199181720179,0.96147965171690153,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,mission_success,binary,27,,,,,,,,27,27,1,0.87544497025813306,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F0,failsafe_seen,binary,27,,,,,,,,0,27,0,0,0.12455502974186704,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,j_hard_pair_s,continuous,30,0.40330755710601807,0.58580362796783447,0.41385246134979276,0,0.65341442823410034,0,1.857323169708252,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,realized_min_separation_m,continuous,30,1.4565345831436467,1.4184451819504962,0.06213396334113061,1.4016817086672697,1.5146984546300697,1.375041985914965,1.5575924532799881,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,hard_risk_event_count,count,30,1.3333333333333333,1,2.1388577894937666,0,1,0,9,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,predicted_min_separation_m,continuous,30,2.2000000000000002,2.1999999999999997,0.2034190510862432,1.9999999999999998,2.3999999999999999,1.9999999999999998,2.3999999999999999,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,predicted_hard_conflict_count,count,30,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,controller_near_limit_fraction,continuous,30,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,any_realized_hard_risk,binary,30,,,,,,,,19,30,0.6333333333333333,0.45513563654794875,0.78126079193899278,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,mission_success,binary,30,,,,,,,,30,30,1,0.88648660682603142,1.0000000000000002,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,B,ALL,P1_F1,failsafe_seen,binary,30,,,,,,,,0,30,0,0,0.11351339317396873,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,j_hard_pair_s,continuous,29,3.2303888879973313,3.1449246406555176,0.76850669776202374,3.0262811183929443,3.7965831756591797,1.4544336795806885,4.3733179569244385,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,realized_min_separation_m,continuous,29,0.53051603284754667,0.53782996130074545,0.067115167274620011,0.50774294255766173,0.57523332951933048,0.2333242017080002,0.59537797361516087,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,hard_risk_event_count,count,29,4.6551724137931032,3,2.3033494565983306,3,6,2,12,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,predicted_min_separation_m,continuous,29,0.4274822999274579,0.42748229992745784,5.6493725764007179e-17,0.42748229992745784,0.42748229992745784,0.42748229992745784,0.42748229992745784,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,predicted_hard_conflict_count,count,29,2,2,0,2,2,2,2,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,controller_near_limit_fraction,continuous,29,0.0010991379310344828,0,0.004270788527539409,0,0.00075000000000000002,0,0.023125,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,any_realized_hard_risk,binary,29,,,,,,,,29,29,1,0.88303020150025935,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,mission_success,binary,29,,,,,,,,29,29,1,0.88303020150025935,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F0,failsafe_seen,binary,29,,,,,,,,0,29,0,0,0.11696979849974071,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,j_hard_pair_s,continuous,29,1.8832124759410989,2.2516734600067139,0.52922002664697465,1.3494935035705566,2.3982930183410645,1.2960941791534424,2.4471099376678467,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,realized_min_separation_m,continuous,29,0.63105267383792429,0.6041871118412202,0.087817868471527075,0.57702005616310814,0.69947245696975013,0.49003236656693561,0.79822048219987951,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,hard_risk_event_count,count,29,2.5172413793103448,3,0.5085476277156078,2,3,2,3,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,predicted_min_separation_m,continuous,29,0.4274822999274579,0.42748229992745784,5.6493725764007179e-17,0.42748229992745784,0.42748229992745784,0.42748229992745784,0.42748229992745784,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,predicted_hard_conflict_count,count,29,2,2,0,2,2,2,2,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,controller_near_limit_fraction,continuous,29,0.00041810344827586209,0,0.00071360805292679426,0,0.001,0,0.0025000000000000001,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,any_realized_hard_risk,binary,29,,,,,,,,29,29,1,0.88303020150025935,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,mission_success,binary,29,,,,,,,,29,29,1,0.88303020150025935,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P0_F1,failsafe_seen,binary,29,,,,,,,,0,29,0,0,0.11696979849974071,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,j_hard_pair_s,continuous,28,1.3961165632520403,1.1624296903610229,0.80309590364398364,1.0196399092674255,2.3126365542411804,0,2.7129096984863281,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,realized_min_separation_m,continuous,28,1.4193745538262879,1.4025821454295557,0.04621648060112224,1.3949312288083433,1.4242278352812914,1.3739305268221431,1.5649336672799263,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,hard_risk_event_count,count,28,1.75,1,1.5545631755148024,1,2,0,7,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,predicted_min_separation_m,continuous,28,2,2,0,2,2,2,2,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,predicted_hard_conflict_count,count,28,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,controller_near_limit_fraction,continuous,28,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,any_realized_hard_risk,binary,28,,,,,,,,25,28,0.8928571428571429,0.72804148451327855,0.96288163317069997,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,mission_success,binary,28,,,,,,,,28,28,1,0.8793566952341545,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F0,failsafe_seen,binary,28,,,,,,,,0,28,0,0,0.12064330476584559,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,j_hard_pair_s,continuous,29,0.3284717346059865,0.55486297607421875,0.32374116516251233,0,0.64040231704711914,0,0.68129324913024902,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,realized_min_separation_m,continuous,29,1.4619724202189568,1.4289794379668714,0.062051177576664049,1.4047254216966796,1.51603009315745,1.38564732247656,1.5590806861923827,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,hard_risk_event_count,count,29,0.51724137931034486,1,0.5085476277156078,0,1,0,1,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,predicted_min_separation_m,continuous,29,2,2,0,2,2,2,2,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,predicted_hard_conflict_count,count,29,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,controller_near_limit_fraction,continuous,29,0,0,0,0,0,0,0,,,,,,
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,any_realized_hard_risk,binary,29,,,,,,,,15,29,0.51724137931034486,0.34431021881994728,0.68613909847316512,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,mission_success,binary,29,,,,,,,,29,29,1,0.88303020150025935,1,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,family_condition,C,ALL,P1_F1,failsafe_seen,binary,29,,,,,,,,0,29,0,0,0.11696979849974071,Wilson two-sided 95% CI
AVAILABLE_SUCCESSFUL_CELLS_SENSITIVITY_ONLY,endpoint_availability,ALL,ALL,ALL,feedback_intervention_burden,unavailable,0,,,,,,,,,343,,,,NA — preregistered endpoint unavailable; N=0/343; proxy used = no
