run_id,command_id,command_type,complexity,method,valid_json,schema_valid,compiled_success,prompt_tokens,completion_tokens,latency_ms,retry_count,error_type,matched_task_coverage,uav_set_accuracy,formation_accuracy,center_error,radius_error,duration_error,motion_style_accuracy,safety_factor_error,trigger_accuracy,field_accuracy,exact_task_accuracy,rejection_accuracy,normalized_response
minimax_m27_100x4,sequential_12,sequential,4,dense_waypoints,True,True,True,303,3578,50045,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[7.0,0.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,7.0,5.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_11,sequential,3,dense_waypoints,True,True,True,304,3144,109901,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[6.0,0.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,6.0,4.0],""r"":2.5,""T"":9.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_13,sequential,3,few_shot_json,True,True,True,606,2224,30740,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4.0,0.0,3.0],""r"":2.0,""T"":5.0,""m"":""smooth"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_13,sequential,3,plain_json,True,True,True,248,2922,45709,0,semantic_mismatch,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.75,0.0,0.0,0.3333333333333333,0.5,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4.0,0.0,3.0],""r"":2.0,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":3.5,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":3.5,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_13,sequential,3,lfs_schema,True,True,True,311,1140,17997,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4.0,0.0,3.0],""r"":2.0,""T"":5.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_14,sequential,3,few_shot_json,True,True,True,607,1480,20610,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5.0,0.0,4.0],""r"":2.5,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,5.0,4.0],""r"":3.0,""T"":8.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_14,sequential,3,plain_json,True,True,True,747,5354,137195,2,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5.0,0.0,4.0],""r"":2.5,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,5.0,4.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_13,sequential,3,dense_waypoints,True,False,False,909,12000,173037,2,normalization_error,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,null
minimax_m27_100x4,sequential_15,sequential,4,plain_json,True,True,True,248,1625,27660,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[6.0,0.0,5.0],""r"":3.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,6.0,5.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_15,sequential,4,few_shot_json,True,True,True,606,2440,35366,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[6.0,0.0,5.0],""r"":3.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,6.0,5.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_14,sequential,3,lfs_schema,True,True,True,312,2195,37370,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5.0,0.0,4.0],""r"":2.5,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,5.0,4.0],""r"":3.0,""T"":8.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_14,sequential,3,dense_waypoints,False,False,False,608,7056,284954,2,invalid_json,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,null
minimax_m27_100x4,sequential_16,sequential,3,few_shot_json,True,True,True,606,1800,25520,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_15,sequential,4,lfs_schema,True,True,True,311,2029,31363,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[6.0,0.0,5.0],""r"":3.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,6.0,5.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_15,sequential,4,dense_waypoints,True,True,True,303,3171,46039,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[6.0,0.0,5.0],""r"":3.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,6.0,5.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_16,sequential,3,plain_json,True,True,True,744,6729,110359,2,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_16,sequential,3,lfs_schema,True,True,True,311,1426,19810,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_17,sequential,3,few_shot_json,True,True,True,607,2880,43432,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":7.0,""m"":""aggressive"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_17,sequential,3,plain_json,True,True,True,498,3580,50565,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":7.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_16,sequential,3,dense_waypoints,True,True,True,303,2666,101282,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_17,sequential,3,lfs_schema,True,True,True,312,1151,16448,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":7.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_18,sequential,4,plain_json,True,True,True,248,1945,27326,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_18,sequential,4,few_shot_json,True,True,True,606,2438,33754,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_17,sequential,3,dense_waypoints,True,True,True,608,7350,104078,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":7.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_01,grouped,4,plain_json,True,True,True,244,890,12868,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_18,sequential,4,lfs_schema,True,True,True,311,1164,18296,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_01,grouped,4,few_shot_json,True,True,True,602,1261,18642,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_18,sequential,4,dense_waypoints,True,True,True,303,2511,34203,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_02,grouped,3,few_shot_json,True,True,True,602,1184,16928,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4],""F"":""Circle"",""c"":[-3.0,4.0,5.0],""r"":2.5,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[5,6,7,8],""F"":""Line"",""c"":[3.0,-4.0,5.0],""r"":2.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_01,grouped,4,lfs_schema,True,True,True,307,1258,17148,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""A""},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""A""}]}"
minimax_m27_100x4,grouped_02,grouped,3,plain_json,True,False,False,732,4540,71192,2,normalization_error,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,null
minimax_m27_100x4,grouped_01,grouped,4,dense_waypoints,True,True,True,598,6802,96436,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1}]}"
minimax_m27_100x4,grouped_02,grouped,3,lfs_schema,True,True,True,307,1124,16401,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4],""F"":""Circle"",""c"":[-3.0,4.0,5.0],""r"":2.5,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""group1""},{""U"":[5,6,7,8],""F"":""Line"",""c"":[3.0,-4.0,5.0],""r"":2.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""group1""}]}"
minimax_m27_100x4,grouped_03,grouped,3,few_shot_json,True,True,True,602,1526,20599,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[-3.0,5.0,4.0],""r"":3.0,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[6,7,8],""F"":""Line"",""c"":[3.0,-5.0,4.0],""r"":1.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_02,grouped,3,dense_waypoints,True,True,True,598,5393,75561,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4],""F"":""Circle"",""c"":[-3.0,4.0,5.0],""r"":2.5,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1},{""U"":[5,6,7,8],""F"":""Line"",""c"":[3.0,-4.0,5.0],""r"":2.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1}]}"
minimax_m27_100x4,grouped_03,grouped,3,plain_json,True,False,False,732,5095,80472,2,normalization_error,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,null
minimax_m27_100x4,grouped_04,grouped,4,few_shot_json,True,True,True,602,1004,15146,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_03,grouped,3,lfs_schema,True,True,True,307,1612,21405,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[-3.0,5.0,4.0],""r"":3.0,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""1""},{""U"":[6,7,8],""F"":""Line"",""c"":[3.0,-5.0,4.0],""r"":1.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""1""}]}"
minimax_m27_100x4,grouped_04,grouped,4,plain_json,True,True,True,488,2608,37984,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_03,grouped,3,dense_waypoints,True,True,True,598,4853,124010,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[-3.0,5.0,4.0],""r"":3.0,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""g1""},{""U"":[6,7,8],""F"":""Line"",""c"":[3.0,-5.0,4.0],""r"":1.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""g1""}]}"
minimax_m27_100x4,grouped_04,grouped,4,lfs_schema,True,True,True,307,979,14957,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""1""},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""1""}]}"
minimax_m27_100x4,grouped_05,grouped,3,few_shot_json,True,True,True,602,1426,17227,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_05,grouped,3,plain_json,True,True,True,488,2301,34913,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_04,grouped,4,dense_waypoints,True,True,True,299,3236,55367,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3],""F"":""Circle"",""c"":[-3.0,6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1},{""U"":[4,5,6,7,8],""F"":""Line"",""c"":[3.0,-6.0,5.0],""r"":2.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1}]}"
minimax_m27_100x4,grouped_06,grouped,3,few_shot_json,True,True,True,602,1193,17038,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[-3.0,4.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[6,7,8],""F"":""Line"",""c"":[3.0,-4.0,5.0],""r"":2.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,grouped_05,grouped,3,lfs_schema,True,True,True,307,1560,26056,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1},{""U"":[5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":1}]}"
minimax_m27_100x4,grouped_05,grouped,3,dense_waypoints,True,True,True,299,2474,38854,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4],""F"":""Circle"",""c"":[-3.0,3.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""1""},{""U"":[5,6,7,8],""F"":""Line"",""c"":[3.0,-3.0,4.0],""r"":1.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct"",""parallel_group"":""1""}]}"
minimax_m27_100x4,grouped_06,grouped,3,plain_json,True,True,True,488,3477,52685,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[-3.0,4.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[6,7,8],""F"":""Line"",""c"":[3.0,-4.0,5.0],""r"":2.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
